1
40.185
45.795
50.2
55.861
58.709
61.857
63.014
64.486
65.944
67.45
68.823
70.347
71.653
73.128
74.569
75.923
77.347
78.77
80.144
81.603
82.957
83.747
123.202
124.691
126.116
127.49
129.616
131.038
132.446
133.182
133.92
135.293
136.766
138.192
138.943
139.699
140.987
142.427
143.817
144.553
145.244
146.564
148.054
149.461
150.148
151.254
151.405
152.442
153.146
154.066
154.219
155.238
156.144
188.199
189.671
191.112
191.85
192.587
194.059
195.433
196.89
197.61
198.331
199.066
199.77
200.329
201.127
202.399
203.187
203.908
204.609
205.347
205.968
206.736
207.425
208.109
208.847
210.505
210.94
211.761
212.566
