1
43.065
48.592
50.2
57.334
58.709
61.857
63.767
65.288
66.68
68.153
69.611
70.985
72.408
73.847
75.272
76.695
78.067
79.476
80.85
82.357
82.957
83.747
123.202
124.691
126.116
127.49
130.386
131.742
133.182
133.92
134.623
136.014
137.519
138.943
139.699
140.403
141.723
143.146
144.553
145.244
145.978
147.35
148.81
149.461
150.148
151.689
152.074
152.829
154.553
154.888
155.238
156.144
187.495
188.97
190.441
191.85
192.587
193.338
194.696
196.221
197.61
198.331
199.066
199.77
200.329
201.127
201.814
203.187
203.908
204.609
205.347
205.968
206.736
207.425
208.109
208.847
209.852
210.722
211.191
212.246
212.566
